epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.03192,1.34753,1.5785,0.00795,0.77029,0.79487,0.82523,0.56127,1.27842,0.88947,0.00707,0.002,0.002,0.098
2,2.92101,1.4902,1.35237,0.00867,0.79622,0.80152,0.83532,0.52827,1.36756,1.06823,0.00739,0.00449555,0.00449555,0.0954955
3,4.00083,1.32914,1.27839,0.00682,0.84198,0.75147,0.85239,0.5927,1.12995,1.07722,0.00622,0.00698614,0.00698614,0.0929861
4,5.07084,1.44294,1.38033,0.00912,0.7473,0.83411,0.84624,0.50152,1.34587,1.25395,0.00709,0.00947179,0.00947179,0.0904718
5,6.12132,1.4963,1.05312,0.00781,0.76758,0.80449,0.84526,0.51619,1.33296,1.11003,0.007,0.0119525,0.0119525,0.0879525
6,7.1755,1.4377,1.13532,0.00837,0.76758,0.80449,0.84526,0.51619,1.33296,1.11003,0.007,0.0144282,0.0144282,0.0854282
7,8.22605,1.64637,1.34618,0.0103,0.76758,0.80449,0.84526,0.51619,1.33296,1.11003,0.007,0.016899,0.016899,0.082899
8,9.42973,1.58747,1.46011,0.00772,0.73754,0.69231,0.76473,0.26014,2.12211,1.69067,0.0112,0.0193649,0.0193649,0.0803649
9,10.4384,1.73306,1.79352,0.00908,0.73754,0.69231,0.76473,0.26014,2.12211,1.69067,0.0112,0.0218258,0.0218258,0.0778258
10,11.4431,1.66589,1.54756,0.00827,0.73754,0.69231,0.76473,0.26014,2.12211,1.69067,0.0112,0.0242817,0.0242817,0.0752817
11,12.488,1.82112,1.7642,0.0101,0.63814,0.52005,0.55455,0.14233,2.44564,2.03361,0.01318,0.0267327,0.0267327,0.0727327
12,13.4993,2.1568,1.78741,0.01144,0.63814,0.52005,0.55455,0.14233,2.44564,2.03361,0.01318,0.0291787,0.0291787,0.0701787
13,14.5104,2.08331,1.67833,0.01008,0.63814,0.52005,0.55455,0.14233,2.44564,2.03361,0.01318,0.0316198,0.0316198,0.0676198
14,15.6594,2.21299,1.64378,0.00998,0.63814,0.52005,0.55455,0.14233,2.44564,2.03361,0.01318,0.034056,0.034056,0.065056
15,16.6682,1.84207,1.7675,0.00957,0.63814,0.52005,0.55455,0.14233,2.44564,2.03361,0.01318,0.0364872,0.0364872,0.0624872
16,17.732,1.79359,1.68709,0.00865,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0389134,0.0389134,0.0599134
17,18.7468,1.74578,1.85363,0.00914,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0413347,0.0413347,0.0573347
18,19.7341,1.74091,1.58155,0.00828,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0437511,0.0437511,0.0547511
19,20.7488,1.75676,1.62676,0.00886,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0461625,0.0461625,0.0521625
20,21.7617,1.6184,1.59616,0.0076,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0485689,0.0485689,0.0495689
21,22.9441,1.89714,1.84099,0.01077,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.04901,0.04901,0.04901
22,23.9703,1.70945,1.67214,0.00899,0.6491,0.68779,0.67165,0.20675,2.1724,1.91137,0.01167,0.0489605,0.0489605,0.0489605
23,25.0084,1.73223,1.65605,0.00904,0.71916,0.76923,0.79741,0.32047,1.88012,1.70464,0.01003,0.048911,0.048911,0.048911
24,26.0173,2.0173,1.85807,0.01073,0.71916,0.76923,0.79741,0.32047,1.88012,1.70464,0.01003,0.0488615,0.0488615,0.0488615
25,27.0268,1.75084,1.71264,0.00825,0.71916,0.76923,0.79741,0.32047,1.88012,1.70464,0.01003,0.048812,0.048812,0.048812
26,28.0381,1.96621,1.74792,0.01068,0.71916,0.76923,0.79741,0.32047,1.88012,1.70464,0.01003,0.0487625,0.0487625,0.0487625
27,29.2112,1.69591,1.6899,0.00849,0.71916,0.76923,0.79741,0.32047,1.88012,1.70464,0.01003,0.048713,0.048713,0.048713
