epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.02145,2.12573,3.15036,0.00253,0.21247,0.77315,0.3509,0.18407,1.9393,2.46802,0.00254,4e-05,4e-05,0.09604
2,2.82642,2.53646,2.8813,0.0033,0.20881,0.76852,0.32359,0.16858,1.9596,2.45267,0.00257,8.99109e-05,8.99109e-05,0.0910899
3,3.87765,2.03079,2.47761,0.00237,0.20621,0.76852,0.31034,0.16092,1.95762,2.45716,0.00258,0.000139723,0.000139723,0.0861397
4,4.91825,2.65495,2.76652,0.00246,0.35608,0.35648,0.31187,0.15688,1.97251,2.26093,0.00257,0.000189436,0.000189436,0.0811894
5,5.94086,2.51314,3.32019,0.00292,0.3389,0.35125,0.30454,0.14994,1.98289,2.24346,0.00259,0.00023905,0.00023905,0.076239
6,6.92307,2.21874,2.66369,0.00241,0.3389,0.35125,0.30454,0.14994,1.98289,2.24346,0.00259,0.000288564,0.000288564,0.0712886
7,7.92995,2.33055,2.55743,0.00237,0.3389,0.35125,0.30454,0.14994,1.98289,2.24346,0.00259,0.00033798,0.00033798,0.066338
8,9.11156,2.81385,2.86712,0.00285,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000387297,0.000387297,0.0613873
9,10.0704,1.59901,2.5527,0.00175,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000436515,0.000436515,0.0564365
10,11.0523,2.2631,2.64772,0.00253,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000485634,0.000485634,0.0514856
11,12.0868,2.17635,2.65618,0.00269,0.30689,0.35648,0.29345,0.14378,1.99545,2.2828,0.00262,0.000534654,0.000534654,0.0465347
12,13.0753,1.6523,2.64726,0.00155,0.30689,0.35648,0.29345,0.14378,1.99545,2.2828,0.00262,0.000583575,0.000583575,0.0415836
13,14.0972,3.10744,3.1851,0.00299,0.30689,0.35648,0.29345,0.14378,1.99545,2.2828,0.00262,0.000632397,0.000632397,0.0366324
14,15.2383,2.02154,3.30233,0.00211,0.30689,0.35648,0.29345,0.14378,1.99545,2.2828,0.00262,0.00068112,0.00068112,0.0316811
15,16.1984,1.57648,3.23919,0.0024,0.30689,0.35648,0.29345,0.14378,1.99545,2.2828,0.00262,0.000729744,0.000729744,0.0267297
16,17.1847,1.72262,2.52021,0.0019,0.30425,0.35633,0.2822,0.13828,1.99756,2.30246,0.00265,0.000778268,0.000778268,0.0217783
