epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.936477,2.12573,3.15059,0.00253,0.21247,0.77315,0.35069,0.18374,1.93875,2.47,0.00254,4e-06,4e-06,0.096004
2,2.74171,2.53547,2.8829,0.0033,0.20881,0.76852,0.32372,0.16853,1.95847,2.45468,0.00257,8.99109e-06,8.99109e-06,0.091009
3,3.79564,2.03122,2.47917,0.00237,0.20621,0.76852,0.30967,0.1606,1.95661,2.45923,0.00258,1.39723e-05,1.39723e-05,0.086014
4,4.81561,2.65613,2.77335,0.00246,0.35074,0.34259,0.31041,0.15673,1.97351,2.28269,0.00257,1.89436e-05,1.89436e-05,0.0810189
5,5.82265,2.51484,3.31685,0.00292,0.33668,0.34259,0.30305,0.15073,1.9794,2.26442,0.00259,2.3905e-05,2.3905e-05,0.0760239
6,6.80878,2.21865,2.68507,0.00241,0.33668,0.34259,0.30305,0.15073,1.9794,2.26442,0.00259,2.88565e-05,2.88565e-05,0.0710289
7,7.83287,2.33493,2.5739,0.00236,0.33668,0.34259,0.30305,0.15073,1.9794,2.26442,0.00259,3.3798e-05,3.3798e-05,0.0660338
8,9.03708,2.82001,2.87345,0.00285,0.31047,0.33333,0.29725,0.14706,1.98704,2.28623,0.00259,3.87297e-05,3.87297e-05,0.0610387
9,10.0136,1.59899,2.55352,0.00175,0.31047,0.33333,0.29725,0.14706,1.98704,2.28623,0.00259,4.36515e-05,4.36515e-05,0.0560437
10,11.0036,2.26331,2.66489,0.00253,0.31047,0.33333,0.29725,0.14706,1.98704,2.28623,0.00259,4.85634e-05,4.85634e-05,0.0510486
11,12.031,2.17818,2.67151,0.00269,0.30741,0.34722,0.29184,0.1428,1.99712,2.30298,0.00262,5.34654e-05,5.34654e-05,0.0460535
12,13.0409,1.65597,2.6561,0.00155,0.30741,0.34722,0.29184,0.1428,1.99712,2.30298,0.00262,5.83575e-05,5.83575e-05,0.0410584
13,14.031,3.11598,3.1874,0.00301,0.30741,0.34722,0.29184,0.1428,1.99712,2.30298,0.00262,6.32397e-05,6.32397e-05,0.0360632
14,15.1789,2.02067,3.31925,0.00211,0.30741,0.34722,0.29184,0.1428,1.99712,2.30298,0.00262,6.8112e-05,6.8112e-05,0.0310681
15,16.144,1.57461,3.21543,0.0024,0.30741,0.34722,0.29184,0.1428,1.99712,2.30298,0.00262,7.29744e-05,7.29744e-05,0.026073
16,17.1107,1.72215,2.51975,0.0019,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,7.78269e-05,7.78269e-05,0.0210778
17,18.1284,2.62229,2.8835,0.00273,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,8.26694e-05,8.26694e-05,0.0160827
18,19.067,1.79508,3.11088,0.00193,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,8.75021e-05,8.75021e-05,0.0110875
19,20.036,1.87824,2.56658,0.00241,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,9.23249e-05,9.23249e-05,0.00609232
20,21.1346,1.52551,2.8951,0.00204,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,9.71378e-05,9.71378e-05,0.00109714
21,22.1057,1.72706,2.76989,0.00197,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,9.802e-05,9.802e-05,9.802e-05
22,23.1338,2.20725,2.73887,0.0029,0.30347,0.34722,0.28166,0.1384,2.00047,2.32069,0.00265,9.7921e-05,9.7921e-05,9.7921e-05
23,24.189,2.38265,3.08526,0.00257,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7822e-05,9.7822e-05,9.7822e-05
24,25.1481,1.64097,3.15863,0.00194,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7723e-05,9.7723e-05,9.7723e-05
25,26.1492,2.01987,2.29203,0.00256,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7624e-05,9.7624e-05,9.7624e-05
26,27.3378,2.36307,2.47769,0.00257,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7525e-05,9.7525e-05,9.7525e-05
27,28.3419,2.59258,2.65595,0.00235,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7426e-05,9.7426e-05,9.7426e-05
28,29.322,2.17601,2.70697,0.00237,0.30267,0.35567,0.28931,0.14231,2.00004,2.30475,0.00265,9.7327e-05,9.7327e-05,9.7327e-05
29,30.3406,2.25,2.3954,0.00258,0.30453,0.35648,0.29277,0.14384,2.00576,2.28596,0.00265,9.7228e-05,9.7228e-05,9.7228e-05
30,31.3326,2.17156,2.53645,0.00228,0.30453,0.35648,0.29277,0.14384,2.00576,2.28596,0.00265,9.7129e-05,9.7129e-05,9.7129e-05
31,32.302,2.00798,2.54846,0.00243,0.30453,0.35648,0.29277,0.14384,2.00576,2.28596,0.00265,9.703e-05,9.703e-05,9.703e-05
32,33.4273,2.28013,2.70968,0.00274,0.30453,0.35648,0.29277,0.14384,2.00576,2.28596,0.00265,9.6931e-05,9.6931e-05,9.6931e-05
33,34.4353,2.06552,2.46194,0.00228,0.30453,0.35648,0.29277,0.14384,2.00576,2.28596,0.00265,9.6832e-05,9.6832e-05,9.6832e-05
