epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.09192,2.13991,3.11489,0.00254,0.466,0.48482,0.41029,0.20504,1.9338,2.02913,0.00247,4e-06,4e-06,0.096004
2,3.14682,2.65461,2.75245,0.00348,0.4219,0.48316,0.38643,0.19198,1.95631,2.02138,0.00252,8.99109e-06,8.99109e-06,0.091009
3,4.3309,2.00824,2.37617,0.00231,0.41182,0.47222,0.37151,0.18419,1.9614,2.04675,0.00253,1.39723e-05,1.39723e-05,0.086014
4,5.46043,2.91756,2.72417,0.00285,0.38804,0.45795,0.36196,0.18017,1.96587,2.07507,0.00256,1.89436e-05,1.89436e-05,0.0810189
5,6.57357,2.71118,3.45696,0.0032,0.37465,0.44444,0.35619,0.17552,1.98472,2.10569,0.00259,2.3905e-05,2.3905e-05,0.0760239
6,7.70318,2.44749,2.67968,0.00271,0.37465,0.44444,0.35619,0.17552,1.98472,2.10569,0.00259,2.88565e-05,2.88565e-05,0.0710289
7,8.8291,2.5655,2.60801,0.00268,0.37465,0.44444,0.35619,0.17552,1.98472,2.10569,0.00259,3.3798e-05,3.3798e-05,0.0660338
8,10.1145,3.12308,2.9215,0.00334,0.35994,0.43056,0.34556,0.16846,2.01108,2.15199,0.00265,3.87297e-05,3.87297e-05,0.0610387
9,11.2032,1.72087,2.52395,0.00196,0.35994,0.43056,0.34556,0.16846,2.01108,2.15199,0.00265,4.36515e-05,4.36515e-05,0.0560437
10,12.2407,2.39089,2.62018,0.00275,0.35994,0.43056,0.34556,0.16846,2.01108,2.15199,0.00265,4.85634e-05,4.85634e-05,0.0510486
11,13.3546,2.42816,2.72689,0.00312,0.34323,0.41615,0.33162,0.162,2.03197,2.19327,0.00271,5.34654e-05,5.34654e-05,0.0460535
12,14.3998,1.78942,2.66496,0.00175,0.34323,0.41615,0.33162,0.162,2.03197,2.19327,0.00271,5.83575e-05,5.83575e-05,0.0410584
13,15.6818,3.49371,3.16217,0.00363,0.34323,0.41615,0.33162,0.162,2.03197,2.19327,0.00271,6.32397e-05,6.32397e-05,0.0360632
14,16.7485,2.14474,3.33185,0.00233,0.34323,0.41615,0.33162,0.162,2.03197,2.19327,0.00271,6.8112e-05,6.8112e-05,0.0310681
15,17.7849,1.54958,3.1772,0.00238,0.34323,0.41615,0.33162,0.162,2.03197,2.19327,0.00271,7.29744e-05,7.29744e-05,0.026073
16,18.874,1.75178,2.39964,0.002,0.33207,0.38426,0.32556,0.15829,2.06255,2.23422,0.00277,7.78269e-05,7.78269e-05,0.0210778
