epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.1205,2.09632,17.8295,0.0025,0.00397,0.00463,0.00128,0.0005,1.59342,7.55166,0.00202,0.00032,0.00032,0.09632
2,18.0866,1.73071,11.9526,0.00214,0.00967,0.00463,0.00127,0.00049,1.59453,7.53129,0.00199,0.000719287,0.000719287,0.0917193
3,19.1948,1.90224,10.5961,0.00218,0.01245,0.00463,0.00109,0.00041,1.60901,7.49762,0.00202,0.00111778,0.00111778,0.0871178
4,20.1657,2.10984,15.4301,0.00183,0.00594,0.00463,0.00121,0.0004,1.65877,7.43434,0.00211,0.00151549,0.00151549,0.0825155
5,21.1476,1.98007,16.3113,0.00228,0.01709,0.01389,0.00158,0.00054,1.64779,7.39163,0.00209,0.0019124,0.0019124,0.0779124
6,22.171,1.84697,9.711,0.00184,0.01709,0.01389,0.00158,0.00054,1.64779,7.39163,0.00209,0.00230852,0.00230852,0.0733085
7,23.1795,1.86521,13.5937,0.00173,0.01709,0.01389,0.00158,0.00054,1.64779,7.39163,0.00209,0.00270384,0.00270384,0.0687038
8,24.2699,1.86034,18.5481,0.00174,0.01259,0.01389,0.0015,0.00057,1.67702,7.32169,0.00216,0.00309838,0.00309838,0.0640984
9,25.3056,1.41836,18.6885,0.00152,0.01259,0.01389,0.0015,0.00057,1.67702,7.32169,0.00216,0.00349212,0.00349212,0.0594921
10,26.3926,1.7052,9.57024,0.00185,0.01259,0.01389,0.0015,0.00057,1.67702,7.32169,0.00216,0.00388507,0.00388507,0.0548851
11,27.4169,1.77779,10.2221,0.00206,0.01524,0.01852,0.00183,0.00074,1.71569,7.19791,0.00221,0.00427723,0.00427723,0.0502772
12,28.3741,1.62672,18.1775,0.00149,0.01524,0.01852,0.00183,0.00074,1.71569,7.19791,0.00221,0.0046686,0.0046686,0.0456686
13,29.3824,2.06427,16.0799,0.00162,0.01524,0.01852,0.00183,0.00074,1.71569,7.19791,0.00221,0.00505917,0.00505917,0.0410592
14,30.437,1.92747,14.9759,0.00187,0.01524,0.01852,0.00183,0.00074,1.71569,7.19791,0.00221,0.00544896,0.00544896,0.036449
15,31.3847,1.32086,18.4962,0.00191,0.01524,0.01852,0.00183,0.00074,1.71569,7.19791,0.00221,0.00583795,0.00583795,0.0318379
16,32.4951,1.53286,19.9781,0.00154,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00622615,0.00622615,0.0272261
17,33.508,1.85525,9.18526,0.00168,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00661356,0.00661356,0.0226136
18,34.4759,1.26856,17.4702,0.00127,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00700017,0.00700017,0.0180002
19,35.5222,1.75915,9.40348,0.00229,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00738599,0.00738599,0.013386
20,36.5057,1.40419,19.3368,0.00189,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00777102,0.00777102,0.00877102
21,37.4703,1.41769,18.284,0.00151,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.0078416,0.0078416,0.0078416
22,38.4616,1.80923,14.6885,0.00234,0.02139,0.02315,0.00464,0.00182,1.77508,7.17531,0.00232,0.00783368,0.00783368,0.00783368
23,39.6025,3.24295,16.4618,0.00321,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.00782576,0.00782576,0.00782576
24,40.7297,2.77731,24.1932,0.00338,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.00781784,0.00781784,0.00781784
25,41.9623,3.27839,10.5507,0.00451,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.00780992,0.00780992,0.00780992
26,43.0021,3.76755,19.5577,0.00414,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.007802,0.007802,0.007802
27,44.0452,4.38916,16.3223,0.00407,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.00779408,0.00779408,0.00779408
28,45.1987,3.9014,14.0998,0.00433,0.00287,0.03704,0.00134,0.00022,4.28179,36.6795,0.00581,0.00778616,0.00778616,0.00778616
29,46.312,3.52238,15.5717,0.0042,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.00777824,0.00777824,0.00777824
30,47.3967,3.77023,14.3514,0.00421,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.00777032,0.00777032,0.00777032
31,48.502,3.81946,13.417,0.0049,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.0077624,0.0077624,0.0077624
32,49.5599,3.39548,15.9047,0.0039,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.00775448,0.00775448,0.00775448
33,50.7433,3.50281,11.9714,0.00409,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.00774656,0.00774656,0.00774656
34,51.8088,2.80053,21.7627,0.00386,0.07617,0.00463,0.00186,0.00033,3.7992,7.55377,0.00515,0.00773864,0.00773864,0.00773864
