epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.23363,3.18308,5.03088,0.00298,0.01887,0.04255,0.01046,0.00751,3.75777,5.32096,0.00433,0.0004,0.0004,0.0964
2,2.4271,2.50217,3.98092,0.00215,0.01869,0.04255,0.0103,0.00689,3.71542,5.32113,0.00419,0.000899109,0.000899109,0.0918991
3,3.64852,3.09216,3.66804,0.00234,0.03994,0.09574,0.02029,0.00508,3.39448,4.05159,0.00293,0.00139723,0.00139723,0.0873972
4,5.22565,3.43292,3.58798,0.0025,0.11664,0.2234,0.0424,0.00877,3.39454,3.25777,0.00262,0.00189436,0.00189436,0.0828944
5,6.58601,3.22541,3.77362,0.0019,0.12196,0.21277,0.04805,0.01062,3.31691,3.15364,0.00253,0.0023905,0.0023905,0.0783905
6,7.87398,3.29076,3.59058,0.00215,0.12196,0.21277,0.04805,0.01062,3.31691,3.15364,0.00253,0.00288564,0.00288564,0.0738856
7,9.0181,3.33291,3.38239,0.00202,0.12196,0.21277,0.04805,0.01062,3.31691,3.15364,0.00253,0.0033798,0.0033798,0.0693798
8,10.3057,3.55227,3.72169,0.00241,0.14077,0.20213,0.05249,0.01142,3.30658,3.10796,0.00248,0.00387297,0.00387297,0.064873
9,11.7265,3.08875,3.47118,0.00191,0.14077,0.20213,0.05249,0.01142,3.30658,3.10796,0.00248,0.00436515,0.00436515,0.0603652
10,13.0388,3.11998,3.04492,0.00207,0.14077,0.20213,0.05249,0.01142,3.30658,3.10796,0.00248,0.00485634,0.00485634,0.0558563
11,14.3468,2.94737,4.10209,0.0019,0.17548,0.24468,0.08124,0.02766,2.85601,16.4807,0.00212,0.00534654,0.00534654,0.0513465
12,15.6602,3.18977,4.34247,0.0025,0.17548,0.24468,0.08124,0.02766,2.85601,16.4807,0.00212,0.00583575,0.00583575,0.0468357
13,16.9676,2.60393,3.34751,0.00156,0.17548,0.24468,0.08124,0.02766,2.85601,16.4807,0.00212,0.00632397,0.00632397,0.042324
14,18.2939,3.18232,4.14271,0.00222,0.17548,0.24468,0.08124,0.02766,2.85601,16.4807,0.00212,0.0068112,0.0068112,0.0378112
15,19.7128,3.60641,5.19856,0.00219,0.17548,0.24468,0.08124,0.02766,2.85601,16.4807,0.00212,0.00729744,0.00729744,0.0332974
16,20.9987,2.82178,3.37023,0.00194,0.19855,0.21277,0.07504,0.02747,2.69097,14.5184,0.00209,0.00778268,0.00778268,0.0287827
17,22.3128,3.01686,3.7634,0.00184,0.19855,0.21277,0.07504,0.02747,2.69097,14.5184,0.00209,0.00826694,0.00826694,0.0242669
18,23.5759,3.31265,3.40676,0.00214,0.19855,0.21277,0.07504,0.02747,2.69097,14.5184,0.00209,0.00875021,0.00875021,0.0197502
19,24.8619,3.15102,4.13481,0.00222,0.19855,0.21277,0.07504,0.02747,2.69097,14.5184,0.00209,0.00923249,0.00923249,0.0152325
