epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.6293,2.19862,3.25009,0.00257,0.31896,0.4,0.25261,0.11342,2.13962,2.62698,0.00271,0.00035,0.00035,0.09335
2,28.9127,2.43687,2.30162,0.00283,0.33476,0.52,0.27503,0.13041,1.97587,2.84222,0.00246,0.000749258,0.000749258,0.0857493
3,30.5288,2.07576,2.41548,0.00276,0.31166,0.58,0.25751,0.12181,1.90631,2.95341,0.00236,0.00114772,0.00114772,0.0781477
4,31.9139,1.97829,2.04388,0.00221,0.36004,0.6,0.32872,0.1582,1.9562,3.39285,0.00244,0.0015454,0.0015454,0.0705454
5,33.3051,1.96096,1.81581,0.00249,0.38391,0.6,0.33615,0.1612,1.94433,3.251,0.00242,0.00194228,0.00194228,0.0629423
6,34.7028,2.04225,1.94244,0.00242,0.38391,0.6,0.33615,0.1612,1.94433,3.251,0.00242,0.00233837,0.00233837,0.0553384
7,36.2375,2.21557,2.23185,0.00217,0.35437,0.67,0.34129,0.16366,1.91171,3.00693,0.00237,0.00273366,0.00273366,0.0477337
8,37.604,2.18543,2.01032,0.0026,0.35437,0.67,0.34129,0.16366,1.91171,3.00693,0.00237,0.00312817,0.00312817,0.0401282
9,38.934,2.05326,1.98063,0.00274,0.35437,0.67,0.34129,0.16366,1.91171,3.00693,0.00237,0.00352188,0.00352188,0.0325219
10,40.3217,1.97192,2.2816,0.00247,0.43465,0.62,0.47689,0.21502,1.94975,3.15068,0.00234,0.00391481,0.00391481,0.0249148
11,41.6061,2.12509,1.8387,0.00262,0.43465,0.62,0.47689,0.21502,1.94975,3.15068,0.00234,0.00430694,0.00430694,0.0173069
12,43.0746,2.00843,2.07228,0.00228,0.43465,0.62,0.47689,0.21502,1.94975,3.15068,0.00234,0.00469827,0.00469827,0.00969827
13,44.4678,2.19502,1.55094,0.00261,0.43465,0.62,0.47689,0.21502,1.94975,3.15068,0.00234,0.0049406,0.0049406,0.0049406
14,45.7662,2.12106,1.86488,0.00224,0.54258,0.57,0.55247,0.25181,1.96666,2.32896,0.00235,0.00493565,0.00493565,0.00493565
15,47.0858,2.12172,1.49531,0.00258,0.54258,0.57,0.55247,0.25181,1.96666,2.32896,0.00235,0.0049307,0.0049307,0.0049307
16,48.3862,2.07605,1.42856,0.00229,0.54258,0.57,0.55247,0.25181,1.96666,2.32896,0.00235,0.00492575,0.00492575,0.00492575
17,49.7392,2.21393,1.67768,0.00229,0.54258,0.57,0.55247,0.25181,1.96666,2.32896,0.00235,0.0049208,0.0049208,0.0049208
18,51.13,1.88489,1.80148,0.0018,0.62941,0.57,0.61476,0.27654,1.97313,2.00752,0.00235,0.00491585,0.00491585,0.00491585
19,52.4359,1.94271,2.39454,0.00206,0.62941,0.57,0.61476,0.27654,1.97313,2.00752,0.00235,0.0049109,0.0049109,0.0049109
20,53.7209,1.96221,2.18953,0.00232,0.62941,0.57,0.61476,0.27654,1.97313,2.00752,0.00235,0.00490595,0.00490595,0.00490595
21,55.0385,2.10219,1.53176,0.00246,0.62941,0.57,0.61476,0.27654,1.97313,2.00752,0.00235,0.004901,0.004901,0.004901
22,56.3455,1.91862,1.45524,0.00223,0.6209,0.62238,0.6532,0.30864,1.89122,1.7924,0.00227,0.00489605,0.00489605,0.00489605
23,57.8242,1.98024,1.57432,0.00212,0.6209,0.62238,0.6532,0.30864,1.89122,1.7924,0.00227,0.0048911,0.0048911,0.0048911
24,59.175,2.06619,1.59202,0.00256,0.6209,0.62238,0.6532,0.30864,1.89122,1.7924,0.00227,0.00488615,0.00488615,0.00488615
25,60.505,1.95852,1.43313,0.00274,0.6209,0.62238,0.6532,0.30864,1.89122,1.7924,0.00227,0.0048812,0.0048812,0.0048812
26,61.8798,1.99225,1.60949,0.00235,0.60169,0.68,0.66779,0.34198,1.81284,1.78685,0.0022,0.00487625,0.00487625,0.00487625
27,63.1846,2.17273,1.76899,0.00229,0.60169,0.68,0.66779,0.34198,1.81284,1.78685,0.0022,0.0048713,0.0048713,0.0048713
28,64.7208,2.05305,1.67422,0.0022,0.60169,0.68,0.66779,0.34198,1.81284,1.78685,0.0022,0.00486635,0.00486635,0.00486635
29,66.0506,1.78822,1.64595,0.00193,0.60169,0.68,0.66779,0.34198,1.81284,1.78685,0.0022,0.0048614,0.0048614,0.0048614
30,67.4643,2.08941,1.66832,0.00228,0.6558,0.64,0.66621,0.35353,1.78088,1.7925,0.0022,0.00485645,0.00485645,0.00485645
31,68.7908,1.97427,1.70024,0.00267,0.6558,0.64,0.66621,0.35353,1.78088,1.7925,0.0022,0.0048515,0.0048515,0.0048515
32,70.0626,2.07678,1.65179,0.00261,0.6558,0.64,0.66621,0.35353,1.78088,1.7925,0.0022,0.00484655,0.00484655,0.00484655
33,71.4837,1.93321,1.67767,0.00224,0.6558,0.64,0.66621,0.35353,1.78088,1.7925,0.0022,0.0048416,0.0048416,0.0048416
34,72.8584,2.02832,1.69297,0.0024,0.74454,0.67033,0.68186,0.34906,1.7786,1.77883,0.00219,0.00483665,0.00483665,0.00483665
35,74.2857,1.97845,1.61997,0.00234,0.74454,0.67033,0.68186,0.34906,1.7786,1.77883,0.00219,0.0048317,0.0048317,0.0048317
36,75.662,1.94204,1.6287,0.00233,0.74454,0.67033,0.68186,0.34906,1.7786,1.77883,0.00219,0.00482675,0.00482675,0.00482675
37,76.9487,2.01938,1.69323,0.00229,0.74454,0.67033,0.68186,0.34906,1.7786,1.77883,0.00219,0.0048218,0.0048218,0.0048218
38,78.4715,2.07993,1.65966,0.00238,0.77132,0.67461,0.70205,0.37048,1.77244,1.66937,0.00216,0.00481685,0.00481685,0.00481685
39,79.8018,2.18597,1.74721,0.00231,0.77132,0.67461,0.70205,0.37048,1.77244,1.66937,0.00216,0.0048119,0.0048119,0.0048119
40,81.2381,2.0058,1.71032,0.0021,0.77132,0.67461,0.70205,0.37048,1.77244,1.66937,0.00216,0.00480695,0.00480695,0.00480695
41,82.5943,2.05316,1.5909,0.00244,0.77132,0.67461,0.70205,0.37048,1.77244,1.66937,0.00216,0.004802,0.004802,0.004802
42,84.0546,1.96722,1.5364,0.00226,0.75141,0.68,0.69916,0.37051,1.79629,1.62006,0.00216,0.00479705,0.00479705,0.00479705
43,85.4745,2.06324,1.63154,0.00219,0.75141,0.68,0.69916,0.37051,1.79629,1.62006,0.00216,0.0047921,0.0047921,0.0047921
44,86.9241,1.9897,1.4442,0.0026,0.75141,0.68,0.69916,0.37051,1.79629,1.62006,0.00216,0.00478715,0.00478715,0.00478715
45,88.2539,1.94013,1.53097,0.00211,0.75141,0.68,0.69916,0.37051,1.79629,1.62006,0.00216,0.0047822,0.0047822,0.0047822
46,89.6667,2.00302,1.60881,0.00202,0.78796,0.6689,0.72316,0.35804,1.92634,1.52988,0.00228,0.00477725,0.00477725,0.00477725
47,90.9591,1.94919,1.38704,0.00246,0.78796,0.6689,0.72316,0.35804,1.92634,1.52988,0.00228,0.0047723,0.0047723,0.0047723
48,92.3627,1.99835,1.34212,0.00251,0.78796,0.6689,0.72316,0.35804,1.92634,1.52988,0.00228,0.00476735,0.00476735,0.00476735
49,93.6492,2.09472,1.41765,0.00231,0.78796,0.6689,0.72316,0.35804,1.92634,1.52988,0.00228,0.0047624,0.0047624,0.0047624
50,95.0471,2.04462,1.40103,0.00215,0.80672,0.66782,0.74671,0.37128,1.85814,1.41719,0.00222,0.00475745,0.00475745,0.00475745
51,96.3219,1.68438,1.20868,0.00201,0.80672,0.66782,0.74671,0.37128,1.85814,1.41719,0.00222,0.0047525,0.0047525,0.0047525
52,97.6204,1.80226,1.45376,0.00189,0.80672,0.66782,0.74671,0.37128,1.85814,1.41719,0.00222,0.00474755,0.00474755,0.00474755
53,98.988,2.08682,1.40649,0.00243,0.80672,0.66782,0.74671,0.37128,1.85814,1.41719,0.00222,0.0047426,0.0047426,0.0047426
54,100.574,2.02556,1.37751,0.00211,0.76991,0.69,0.75568,0.39898,1.76567,1.38576,0.00212,0.00473765,0.00473765,0.00473765
55,101.99,1.99772,1.21864,0.00239,0.76991,0.69,0.75568,0.39898,1.76567,1.38576,0.00212,0.0047327,0.0047327,0.0047327
56,103.422,1.84255,1.35238,0.00213,0.76991,0.69,0.75568,0.39898,1.76567,1.38576,0.00212,0.00472775,0.00472775,0.00472775
57,104.779,1.90504,1.15508,0.00224,0.76991,0.69,0.75568,0.39898,1.76567,1.38576,0.00212,0.0047228,0.0047228,0.0047228
58,106.383,1.89976,1.31198,0.00205,0.74673,0.74,0.77328,0.39789,1.75156,1.42934,0.00211,0.00471785,0.00471785,0.00471785
59,107.86,2.21275,1.39265,0.00257,0.74673,0.74,0.77328,0.39789,1.75156,1.42934,0.00211,0.0047129,0.0047129,0.0047129
60,109.387,1.87577,1.24459,0.00193,0.74673,0.74,0.77328,0.39789,1.75156,1.42934,0.00211,0.00470795,0.00470795,0.00470795
61,110.787,1.82756,1.55083,0.00208,0.74673,0.74,0.77328,0.39789,1.75156,1.42934,0.00211,0.004703,0.004703,0.004703
62,112.116,1.854,1.64728,0.00191,0.76973,0.76884,0.78082,0.3912,1.75834,1.42654,0.00213,0.00469805,0.00469805,0.00469805
63,113.621,1.99363,1.39231,0.00181,0.76973,0.76884,0.78082,0.3912,1.75834,1.42654,0.00213,0.0046931,0.0046931,0.0046931
64,114.973,2.06089,1.28227,0.00207,0.76973,0.76884,0.78082,0.3912,1.75834,1.42654,0.00213,0.00468815,0.00468815,0.00468815
65,116.337,2.06129,1.47632,0.00227,0.76973,0.76884,0.78082,0.3912,1.75834,1.42654,0.00213,0.0046832,0.0046832,0.0046832
66,117.676,1.77639,1.12422,0.00233,0.76637,0.77,0.78122,0.37003,1.84712,1.30833,0.00222,0.00467825,0.00467825,0.00467825
67,119.045,1.8898,1.17825,0.00225,0.76637,0.77,0.78122,0.37003,1.84712,1.30833,0.00222,0.0046733,0.0046733,0.0046733
68,120.362,1.98886,1.23862,0.00215,0.76637,0.77,0.78122,0.37003,1.84712,1.30833,0.00222,0.00466835,0.00466835,0.00466835
69,121.804,1.939,1.17787,0.00224,0.76637,0.77,0.78122,0.37003,1.84712,1.30833,0.00222,0.0046634,0.0046634,0.0046634
70,123.181,1.84896,1.24924,0.0021,0.76752,0.75933,0.78958,0.36917,1.83476,1.15913,0.0022,0.00465845,0.00465845,0.00465845
71,124.443,2.20376,1.29647,0.00208,0.76752,0.75933,0.78958,0.36917,1.83476,1.15913,0.0022,0.0046535,0.0046535,0.0046535
72,125.812,1.89115,0.99608,0.0022,0.76752,0.75933,0.78958,0.36917,1.83476,1.15913,0.0022,0.00464855,0.00464855,0.00464855
73,127.108,1.84829,1.19178,0.00192,0.76752,0.75933,0.78958,0.36917,1.83476,1.15913,0.0022,0.0046436,0.0046436,0.0046436
74,128.65,1.86099,1.07809,0.00216,0.79705,0.76,0.79605,0.39239,1.84345,1.08725,0.00218,0.00463865,0.00463865,0.00463865
75,130.027,1.81591,0.96645,0.00228,0.79705,0.76,0.79605,0.39239,1.84345,1.08725,0.00218,0.0046337,0.0046337,0.0046337
76,131.354,2.0512,1.18072,0.00227,0.79705,0.76,0.79605,0.39239,1.84345,1.08725,0.00218,0.00462875,0.00462875,0.00462875
77,132.626,1.918,1.1705,0.00226,0.79705,0.76,0.79605,0.39239,1.84345,1.08725,0.00218,0.0046238,0.0046238,0.0046238
78,133.954,1.71709,1.02123,0.00201,0.85948,0.73403,0.81792,0.40265,1.8391,1.07737,0.00217,0.00461885,0.00461885,0.00461885
79,135.423,1.84157,1.03489,0.00236,0.85948,0.73403,0.81792,0.40265,1.8391,1.07737,0.00217,0.0046139,0.0046139,0.0046139
80,136.697,1.97359,1.31291,0.00213,0.85948,0.73403,0.81792,0.40265,1.8391,1.07737,0.00217,0.00460895,0.00460895,0.00460895
81,138.001,1.94137,1.20454,0.00204,0.85948,0.73403,0.81792,0.40265,1.8391,1.07737,0.00217,0.004604,0.004604,0.004604
82,139.277,1.72158,1.04827,0.00189,0.88044,0.73641,0.83005,0.41284,1.82117,1.10181,0.00217,0.00459905,0.00459905,0.00459905
83,140.673,1.91975,1.21078,0.00202,0.88044,0.73641,0.83005,0.41284,1.82117,1.10181,0.00217,0.0045941,0.0045941,0.0045941
84,142.082,1.96909,1.31598,0.00199,0.88044,0.73641,0.83005,0.41284,1.82117,1.10181,0.00217,0.00458915,0.00458915,0.00458915
85,143.337,1.95215,1.15988,0.00225,0.88044,0.73641,0.83005,0.41284,1.82117,1.10181,0.00217,0.0045842,0.0045842,0.0045842
