epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.05499,1.36166,1.62464,0.00754,0.79962,0.76741,0.80636,0.52284,1.2717,1.10554,0.00703,4e-06,4e-06,0.096004
2,3.08616,1.47657,1.40593,0.00758,0.81773,0.76923,0.80277,0.52403,1.26793,1.10252,0.00696,8.99109e-06,8.99109e-06,0.091009
3,4.18459,1.46941,1.16141,0.00726,0.7707,0.78205,0.80277,0.54557,1.19935,1.08869,0.00662,1.39723e-05,1.39723e-05,0.086014
4,5.27811,1.44482,1.34975,0.00811,0.77164,0.78205,0.81824,0.57362,1.13155,1.08627,0.00626,1.89436e-05,1.89436e-05,0.0810189
5,6.38017,1.2274,1.05327,0.00585,0.82059,0.76236,0.82285,0.57356,1.16381,1.20225,0.00642,2.3905e-05,2.3905e-05,0.0760239
6,7.37733,1.31158,1.21644,0.0069,0.82059,0.76236,0.82285,0.57356,1.16381,1.20225,0.00642,2.88565e-05,2.88565e-05,0.0710289
7,8.38777,1.32895,0.99047,0.00647,0.82059,0.76236,0.82285,0.57356,1.16381,1.20225,0.00642,3.3798e-05,3.3798e-05,0.0660338
8,9.62478,1.51714,1.72911,0.00879,0.83275,0.76923,0.82334,0.56036,1.19023,1.37871,0.00651,3.87297e-05,3.87297e-05,0.0610387
9,10.6485,1.3704,1.26177,0.00675,0.83275,0.76923,0.82334,0.56036,1.19023,1.37871,0.00651,4.36515e-05,4.36515e-05,0.0560437
10,11.652,1.38502,1.40198,0.00768,0.83275,0.76923,0.82334,0.56036,1.19023,1.37871,0.00651,4.85634e-05,4.85634e-05,0.0510486
11,12.7067,1.27686,1.09079,0.006,0.84779,0.78551,0.80703,0.54458,1.21508,1.38241,0.00671,5.34654e-05,5.34654e-05,0.0460535
12,13.7026,1.33485,1.27672,0.00759,0.84779,0.78551,0.80703,0.54458,1.21508,1.38241,0.00671,5.83575e-05,5.83575e-05,0.0410584
13,14.7147,1.40583,1.09578,0.00724,0.84779,0.78551,0.80703,0.54458,1.21508,1.38241,0.00671,6.32397e-05,6.32397e-05,0.0360632
14,15.909,1.29039,0.90984,0.00614,0.84779,0.78551,0.80703,0.54458,1.21508,1.38241,0.00671,6.8112e-05,6.8112e-05,0.0310681
15,16.9187,1.40014,1.48197,0.00861,0.84779,0.78551,0.80703,0.54458,1.21508,1.38241,0.00671,7.29744e-05,7.29744e-05,0.026073
16,17.9567,1.33951,1.05291,0.00731,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,7.78269e-05,7.78269e-05,0.0210778
17,19.0035,1.41071,1.56158,0.00831,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,8.26694e-05,8.26694e-05,0.0160827
18,20.0029,1.13548,0.61598,0.00405,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,8.75021e-05,8.75021e-05,0.0110875
19,21.0399,1.31494,0.93515,0.00582,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,9.23249e-05,9.23249e-05,0.00609232
20,22.081,1.50919,1.62833,0.01009,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,9.71378e-05,9.71378e-05,0.00109714
21,23.2607,1.36658,1.1322,0.0071,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,9.802e-05,9.802e-05,9.802e-05
22,24.2643,1.33932,1.20213,0.00698,0.78018,0.77358,0.79819,0.54608,1.25305,1.24829,0.00697,9.7921e-05,9.7921e-05,9.7921e-05
