epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.3011,1.99059,122.095,0.00236,0.00222,0.0463,0.00116,0.00072,1.53256,17.2746,0.00188,2e-05,2e-05,0.09602
2,18.3659,1.79102,76.7411,0.00218,0.00267,0.05556,0.00141,0.00076,1.56495,18.1964,0.00192,4.49555e-05,4.49555e-05,0.091045
3,19.6046,1.86025,60.9893,0.00204,0.00244,0.05093,0.0013,0.00064,1.57131,18.5861,0.00193,6.98614e-05,6.98614e-05,0.0860699
4,20.6593,2.08938,94.0398,0.00177,0.00244,0.05093,0.00129,0.00071,1.57769,18.9138,0.00193,9.47179e-05,9.47179e-05,0.0810947
5,21.7183,1.98153,117.887,0.00235,0.00311,0.06481,0.00168,0.00092,1.61352,19.3669,0.00197,0.000119525,0.000119525,0.0761195
6,22.826,1.83382,53.3019,0.0018,0.00311,0.06481,0.00168,0.00092,1.61352,19.3669,0.00197,0.000144282,0.000144282,0.0711443
7,23.9265,1.85361,89.6738,0.00173,0.00311,0.06481,0.00168,0.00092,1.61352,19.3669,0.00197,0.00016899,0.00016899,0.066169
8,25.0186,1.83232,115.494,0.00166,0.00533,0.11111,0.00299,0.00146,1.6149,18.7919,0.002,0.000193649,0.000193649,0.0611936
9,26.2315,1.45838,143.636,0.00154,0.00533,0.11111,0.00299,0.00146,1.6149,18.7919,0.002,0.000218258,0.000218258,0.0562183
10,27.2955,1.66802,50.1156,0.00176,0.00533,0.11111,0.00299,0.00146,1.6149,18.7919,0.002,0.000242817,0.000242817,0.0512428
11,28.3715,1.71321,57.3149,0.00196,0.00511,0.10648,0.00294,0.00144,1.65115,19.5192,0.00206,0.000267327,0.000267327,0.0462673
12,29.3834,1.60311,135.316,0.00142,0.00511,0.10648,0.00294,0.00144,1.65115,19.5192,0.00206,0.000291787,0.000291787,0.0412918
13,30.4287,2.02207,93.8448,0.00159,0.00511,0.10648,0.00294,0.00144,1.65115,19.5192,0.00206,0.000316198,0.000316198,0.0363162
14,31.4593,1.90348,88.8584,0.00181,0.00511,0.10648,0.00294,0.00144,1.65115,19.5192,0.00206,0.00034056,0.00034056,0.0313406
15,32.475,1.36285,155.187,0.00197,0.00511,0.10648,0.00294,0.00144,1.65115,19.5192,0.00206,0.000364872,0.000364872,0.0263649
