epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.6552,3.47133,5.20138,0.00286,0.02542,0.05172,0.01373,0.00444,3.27253,5.19608,0.00332,0.0002,0.0002,0.0962
2,20.5499,2.69868,4.07673,0.00231,0.02752,0.05172,0.01486,0.00532,3.20855,5.20893,0.00327,0.000449555,0.000449555,0.0914496
3,21.5108,3.30502,4.77723,0.0029,0.02564,0.05172,0.01395,0.00498,3.22894,5.21184,0.00327,0.000698614,0.000698614,0.0866986
4,22.4869,2.90904,4.79741,0.00247,0.02632,0.05172,0.01396,0.00503,3.21024,5.22906,0.00323,0.000947178,0.000947178,0.0819472
5,23.3738,3.1446,4.90373,0.00262,0.03478,0.06897,0.01863,0.00732,3.13849,5.24208,0.00311,0.00119525,0.00119525,0.0771952
6,24.2975,2.94344,4.65296,0.00262,0.03478,0.06897,0.01863,0.00732,3.13849,5.24208,0.00311,0.00144282,0.00144282,0.0724428
7,25.2808,2.91179,4.96288,0.00261,0.03478,0.06897,0.01863,0.00732,3.13849,5.24208,0.00311,0.0016899,0.0016899,0.0676899
8,26.2796,2.66588,4.70139,0.00241,0.02734,0.32759,0.0368,0.01354,2.83251,3.6524,0.0023,0.00193649,0.00193649,0.0629365
9,27.4102,3.23658,3.86502,0.00253,0.02734,0.32759,0.0368,0.01354,2.83251,3.6524,0.0023,0.00218258,0.00218258,0.0581826
10,28.4313,2.9165,3.93843,0.00209,0.02734,0.32759,0.0368,0.01354,2.83251,3.6524,0.0023,0.00242817,0.00242817,0.0534282
11,29.5812,3.48147,4.2987,0.00225,0.23338,0.25862,0.12286,0.04175,2.60587,2.48477,0.00193,0.00267327,0.00267327,0.0486733
12,30.6492,3.27474,3.48078,0.00265,0.23338,0.25862,0.12286,0.04175,2.60587,2.48477,0.00193,0.00291787,0.00291787,0.0439179
13,31.7023,3.05532,3.31637,0.00227,0.23338,0.25862,0.12286,0.04175,2.60587,2.48477,0.00193,0.00316198,0.00316198,0.039162
14,32.7713,3.45545,3.26189,0.00254,0.23338,0.25862,0.12286,0.04175,2.60587,2.48477,0.00193,0.0034056,0.0034056,0.0344056
15,33.807,3.25534,3.19988,0.00218,0.23338,0.25862,0.12286,0.04175,2.60587,2.48477,0.00193,0.00364872,0.00364872,0.0296487
16,34.8846,2.87183,2.89708,0.00224,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00389134,0.00389134,0.0248913
17,35.9031,3.49013,3.36567,0.00255,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00413347,0.00413347,0.0201335
18,36.9138,3.05949,3.06252,0.00208,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00437511,0.00437511,0.0153751
19,38.0117,3.0956,3.47584,0.00223,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00461625,0.00461625,0.0106162
20,39.0082,2.86971,3.07326,0.00233,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00485689,0.00485689,0.00585689
21,40.0428,3.09014,3.57479,0.00216,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.004901,0.004901,0.004901
22,41.127,3.91119,3.83148,0.00241,0.20635,0.2069,0.11939,0.04418,2.47073,4.34461,0.00182,0.00489605,0.00489605,0.00489605
23,42.1957,3.16048,3.34293,0.00229,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.0048911,0.0048911,0.0048911
24,43.258,2.696,3.39555,0.00191,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.00488615,0.00488615,0.00488615
25,44.2572,2.71477,3.17042,0.00192,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.0048812,0.0048812,0.0048812
26,45.2425,3.04046,4.96083,0.00204,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.00487625,0.00487625,0.00487625
27,46.2491,3.075,3.21334,0.00221,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.0048713,0.0048713,0.0048713
28,47.2524,3.23765,3.59913,0.00216,0.24136,0.2069,0.13566,0.03625,2.57658,6.22902,0.00201,0.00486635,0.00486635,0.00486635
29,48.3038,3.67623,5.97472,0.00231,0.20822,0.17241,0.08358,0.02888,2.71265,4.99343,0.0021,0.0048614,0.0048614,0.0048614
30,49.3217,3.04107,3.05862,0.00205,0.20822,0.17241,0.08358,0.02888,2.71265,4.99343,0.0021,0.00485645,0.00485645,0.00485645
31,50.2952,2.99584,3.74225,0.00203,0.20822,0.17241,0.08358,0.02888,2.71265,4.99343,0.0021,0.0048515,0.0048515,0.0048515
32,51.3398,3.32509,3.9575,0.0022,0.20822,0.17241,0.08358,0.02888,2.71265,4.99343,0.0021,0.00484655,0.00484655,0.00484655
