epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.76751,1.63761,1.17396,0.00773,0.75807,0.74359,0.78915,0.48819,1.49375,1.09967,0.00829,0.0002,0.0002,0.0962
2,4.57568,1.6483,1.5488,0.00836,0.80964,0.76343,0.83209,0.53192,1.43329,0.99121,0.008,0.000449555,0.000449555,0.0914496
3,6.3289,1.51214,1.34914,0.0085,0.80151,0.76923,0.82197,0.52965,1.3945,1.03145,0.0077,0.000698614,0.000698614,0.0866986
4,8.29087,1.26114,0.85806,0.00496,0.81619,0.79701,0.848,0.59084,1.23303,0.89137,0.00695,0.000947178,0.000947178,0.0819472
5,10.1415,1.40772,0.97295,0.00757,0.8496,0.80769,0.85469,0.607,1.13759,1.03966,0.00654,0.00119525,0.00119525,0.0771952
6,11.884,1.48608,1.22232,0.00905,0.8496,0.80769,0.85469,0.607,1.13759,1.03966,0.00654,0.00144282,0.00144282,0.0724428
7,13.853,1.34829,1.07786,0.00723,0.8496,0.80769,0.85469,0.607,1.13759,1.03966,0.00654,0.0016899,0.0016899,0.0676899
8,15.7434,1.39993,1.00262,0.00748,0.84009,0.79487,0.86764,0.63444,1.05382,1.24157,0.00577,0.00193649,0.00193649,0.0629365
9,17.6196,1.32512,1.18085,0.00715,0.84009,0.79487,0.86764,0.63444,1.05382,1.24157,0.00577,0.00218258,0.00218258,0.0581826
10,19.2993,1.2532,0.96459,0.00694,0.84009,0.79487,0.86764,0.63444,1.05382,1.24157,0.00577,0.00242817,0.00242817,0.0534282
11,21.1623,1.28097,1.16744,0.00714,0.77813,0.80769,0.85199,0.60867,1.0633,1.11479,0.00578,0.00267327,0.00267327,0.0486733
12,22.9069,1.28079,1.34399,0.00819,0.77813,0.80769,0.85199,0.60867,1.0633,1.11479,0.00578,0.00291787,0.00291787,0.0439179
13,24.9213,1.09454,0.95752,0.00577,0.77813,0.80769,0.85199,0.60867,1.0633,1.11479,0.00578,0.00316198,0.00316198,0.039162
14,26.6246,1.10649,0.86578,0.00599,0.77813,0.80769,0.85199,0.60867,1.0633,1.11479,0.00578,0.0034056,0.0034056,0.0344056
15,28.2667,1.03723,0.7521,0.00482,0.77813,0.80769,0.85199,0.60867,1.0633,1.11479,0.00578,0.00364872,0.00364872,0.0296487
16,29.937,1.14252,0.96025,0.00665,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00389134,0.00389134,0.0248913
17,31.4448,1.4237,1.22757,0.00845,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00413347,0.00413347,0.0201335
18,32.6834,1.39147,1.09662,0.00867,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00437511,0.00437511,0.0153751
19,34.3681,1.35246,0.90283,0.00739,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00461625,0.00461625,0.0106162
20,36.1388,1.37444,1.01572,0.00695,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00485689,0.00485689,0.00585689
21,37.9236,1.19978,0.79531,0.00584,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.004901,0.004901,0.004901
22,39.6635,1.2866,1.22016,0.0076,0.78221,0.78278,0.84934,0.52943,1.29498,0.99819,0.00734,0.00489605,0.00489605,0.00489605
23,41.3554,1.21521,1.01602,0.00696,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.0048911,0.0048911,0.0048911
24,43.1986,1.52585,1.23353,0.00948,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.00488615,0.00488615,0.00488615
25,45.137,1.42985,1.10231,0.00801,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.0048812,0.0048812,0.0048812
26,46.8106,1.62311,1.30753,0.00973,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.00487625,0.00487625,0.00487625
27,48.4693,1.42764,1.08118,0.00831,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.0048713,0.0048713,0.0048713
28,50.3029,1.51559,1.03778,0.00855,0.76818,0.80718,0.86478,0.47777,1.49512,0.91812,0.00871,0.00486635,0.00486635,0.00486635
29,52.1891,1.45753,1.22329,0.00873,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.0048614,0.0048614,0.0048614
30,54.1122,1.30676,1.08564,0.0057,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.00485645,0.00485645,0.00485645
31,56.0799,1.34486,1.14524,0.00765,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.0048515,0.0048515,0.0048515
32,57.9723,1.2026,0.89637,0.00625,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.00484655,0.00484655,0.00484655
33,59.7894,1.10548,1.12033,0.00645,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.0048416,0.0048416,0.0048416
34,61.5699,1.35742,0.99983,0.00832,0.78911,0.86355,0.88145,0.60485,1.15486,0.80293,0.00637,0.00483665,0.00483665,0.00483665
35,63.4049,1.1832,1.13229,0.00762,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.0048317,0.0048317,0.0048317
36,65.3468,1.30096,0.91685,0.00698,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.00482675,0.00482675,0.00482675
37,67.0368,1.14888,0.95137,0.00606,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.0048218,0.0048218,0.0048218
38,68.9654,1.25512,1.11848,0.00748,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.00481685,0.00481685,0.00481685
39,70.7779,1.22467,0.91348,0.00644,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.0048119,0.0048119,0.0048119
40,72.5237,1.28288,1.08024,0.00703,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.00480695,0.00480695,0.00480695
41,74.2895,1.25481,1.0503,0.00736,0.73532,0.85897,0.86894,0.61245,1.04123,0.91919,0.00563,0.004802,0.004802,0.004802
42,76.1568,1.40302,1.05669,0.00759,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.00479705,0.00479705,0.00479705
43,77.3472,1.27445,0.89092,0.00577,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.0047921,0.0047921,0.0047921
44,79.0388,1.409,1.06403,0.00798,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.00478715,0.00478715,0.00478715
45,80.7181,1.25423,0.97447,0.00728,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.0047822,0.0047822,0.0047822
46,82.5542,1.5369,1.08168,0.00941,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.00477725,0.00477725,0.00477725
47,84.2224,1.21533,0.90098,0.00628,0.8132,0.84615,0.90671,0.57161,1.17621,0.93769,0.00618,0.0047723,0.0047723,0.0047723
48,86.2687,1.14919,0.76568,0.00531,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.00476735,0.00476735,0.00476735
49,87.9634,1.26344,0.94232,0.00771,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.0047624,0.0047624,0.0047624
50,89.7446,1.07479,0.82898,0.00562,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.00475745,0.00475745,0.00475745
51,91.53,1.27266,0.9622,0.00692,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.0047525,0.0047525,0.0047525
52,93.3764,1.19471,0.7227,0.0062,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.00474755,0.00474755,0.00474755
53,95.3056,1.12292,0.86171,0.00574,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.0047426,0.0047426,0.0047426
54,97.0704,1.3357,0.97854,0.00842,0.87909,0.84615,0.91802,0.60835,1.12211,0.86662,0.00586,0.00473765,0.00473765,0.00473765
55,98.8719,0.94431,0.75036,0.00428,0.80054,0.80769,0.86951,0.65486,0.96492,0.75932,0.00528,0.0047327,0.0047327,0.0047327
56,100.706,1.13832,0.85937,0.00691,0.80054,0.80769,0.86951,0.65486,0.96492,0.75932,0.00528,0.00472775,0.00472775,0.00472775
57,102.402,1.02446,0.64074,0.00475,0.80054,0.80769,0.86951,0.65486,0.96492,0.75932,0.00528,0.0047228,0.0047228,0.0047228
58,104.238,1.19177,0.76351,0.00639,0.80054,0.80769,0.86951,0.65486,0.96492,0.75932,0.00528,0.00471785,0.00471785,0.00471785
