epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.10454,1.56822,1.76677,0.0087,0.85993,0.70844,0.82594,0.54744,1.29278,0.84121,0.00732,0.0004,0.0004,0.0964
2,3.3277,1.68514,1.93754,0.00937,0.88149,0.69231,0.82727,0.54396,1.29853,0.83729,0.00735,0.000899109,0.000899109,0.0918991
3,4.54386,1.45058,1.53944,0.00796,0.88345,0.68025,0.81692,0.54611,1.26309,1.01606,0.00713,0.00139723,0.00139723,0.0873972
4,5.71899,1.5165,0.91103,0.00613,0.86195,0.79487,0.85544,0.55502,1.28168,1.6067,0.00727,0.00189436,0.00189436,0.0828944
5,6.93882,1.54602,0.98891,0.00811,0.80389,0.85897,0.88371,0.56013,1.24427,2.80818,0.00685,0.0023905,0.0023905,0.0783905
6,8.16457,1.43343,1.11294,0.00701,0.80389,0.85897,0.88371,0.56013,1.24427,2.80818,0.00685,0.00288564,0.00288564,0.0738856
7,9.52969,1.30438,0.88969,0.00611,0.80389,0.85897,0.88371,0.56013,1.24427,2.80818,0.00685,0.0033798,0.0033798,0.0693798
8,10.7444,1.32235,1.31062,0.00784,0.81544,0.87179,0.88458,0.59166,1.10275,3.3983,0.00612,0.00387297,0.00387297,0.064873
9,11.952,1.32468,1.22811,0.0082,0.81544,0.87179,0.88458,0.59166,1.10275,3.3983,0.00612,0.00436515,0.00436515,0.0603652
10,13.1555,1.37189,1.19027,0.00833,0.81544,0.87179,0.88458,0.59166,1.10275,3.3983,0.00612,0.00485634,0.00485634,0.0558563
11,14.3861,1.21998,0.9398,0.00586,0.82686,0.80769,0.8766,0.48301,1.45699,1.56696,0.00806,0.00534654,0.00534654,0.0513465
12,15.529,1.54861,1.11981,0.00854,0.82686,0.80769,0.8766,0.48301,1.45699,1.56696,0.00806,0.00583575,0.00583575,0.0468357
13,16.8715,1.51715,1.19758,0.008,0.82686,0.80769,0.8766,0.48301,1.45699,1.56696,0.00806,0.00632397,0.00632397,0.042324
14,18.0362,1.65993,1.02228,0.00778,0.82686,0.80769,0.8766,0.48301,1.45699,1.56696,0.00806,0.0068112,0.0068112,0.0378112
15,19.1727,1.75903,1.25124,0.01027,0.82686,0.80769,0.8766,0.48301,1.45699,1.56696,0.00806,0.00729744,0.00729744,0.0332974
16,20.324,1.44915,1.12187,0.00704,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.00778268,0.00778268,0.0287827
17,21.4311,1.5716,0.98545,0.00707,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.00826694,0.00826694,0.0242669
18,22.7348,1.53822,1.40826,0.00824,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.00875021,0.00875021,0.0197502
19,23.8781,1.84038,1.38402,0.01044,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.00923249,0.00923249,0.0152325
20,25.0406,1.5225,1.24678,0.00812,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.00971378,0.00971378,0.0107138
21,26.2015,1.49764,1.02718,0.0067,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.009802,0.009802,0.009802
22,27.3641,1.58715,1.31402,0.00804,0.78717,0.7587,0.86629,0.43863,1.60861,1.10493,0.00854,0.0097921,0.0097921,0.0097921
23,28.7359,1.34006,1.23775,0.00748,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097822,0.0097822,0.0097822
24,29.8693,1.32753,1.34643,0.00708,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097723,0.0097723,0.0097723
25,31.049,1.31895,1.0468,0.00639,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097624,0.0097624,0.0097624
26,32.181,1.08356,0.94456,0.0048,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097525,0.0097525,0.0097525
27,33.3347,1.21384,1.19489,0.0071,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097426,0.0097426,0.0097426
28,34.466,1.31272,1.17524,0.00681,0.8001,0.7697,0.83529,0.52815,1.34126,1.07484,0.00726,0.0097327,0.0097327,0.0097327
29,35.804,1.28762,1.11211,0.00625,0.77416,0.74715,0.83298,0.50277,1.44397,1.1283,0.00821,0.0097228,0.0097228,0.0097228
30,36.9918,1.31008,1.05462,0.00653,0.77416,0.74715,0.83298,0.50277,1.44397,1.1283,0.00821,0.0097129,0.0097129,0.0097129
31,38.1375,1.41809,1.14425,0.00735,0.77416,0.74715,0.83298,0.50277,1.44397,1.1283,0.00821,0.009703,0.009703,0.009703
32,39.2527,1.42974,1.36252,0.009,0.77416,0.74715,0.83298,0.50277,1.44397,1.1283,0.00821,0.0096931,0.0096931,0.0096931
