epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.00381,1.26239,1.1297,0.0068,0.7583,0.79487,0.81449,0.55001,1.32546,0.94681,0.00737,4e-06,4e-06,0.096004
2,3.04745,1.49998,1.55255,0.00792,0.7719,0.80769,0.81636,0.55162,1.27845,0.90474,0.00718,8.99109e-06,8.99109e-06,0.091009
3,4.12929,1.18956,1.18878,0.0064,0.76977,0.78205,0.82892,0.57385,1.17301,0.94452,0.00662,1.39723e-05,1.39723e-05,0.086014
4,5.15647,1.27464,1.16017,0.00651,0.83024,0.74359,0.83907,0.57838,1.17081,1.06545,0.00653,1.89436e-05,1.89436e-05,0.0810189
5,6.20005,1.36138,1.39353,0.00848,0.81923,0.75531,0.83123,0.57722,1.19075,1.27495,0.00675,2.3905e-05,2.3905e-05,0.0760239
6,7.2215,1.241,1.22891,0.0066,0.81923,0.75531,0.83123,0.57722,1.19075,1.27495,0.00675,2.88565e-05,2.88565e-05,0.0710289
7,8.2469,1.09801,1.12652,0.00569,0.81923,0.75531,0.83123,0.57722,1.19075,1.27495,0.00675,3.3798e-05,3.3798e-05,0.0660338
8,9.43982,1.40128,1.68985,0.00909,0.8082,0.78205,0.8249,0.57988,1.18145,1.29948,0.00669,3.87297e-05,3.87297e-05,0.0610387
9,10.4502,1.41213,1.0016,0.00727,0.8082,0.78205,0.8249,0.57988,1.18145,1.29948,0.00669,4.36515e-05,4.36515e-05,0.0560437
10,11.4571,1.10826,1.07896,0.00557,0.8082,0.78205,0.8249,0.57988,1.18145,1.29948,0.00669,4.85634e-05,4.85634e-05,0.0510486
11,12.4845,1.26887,1.37229,0.00718,0.83383,0.76923,0.81989,0.57252,1.19595,1.3584,0.00669,5.34654e-05,5.34654e-05,0.0460535
12,13.5079,1.24559,0.89891,0.00624,0.83383,0.76923,0.81989,0.57252,1.19595,1.3584,0.00669,5.83575e-05,5.83575e-05,0.0410584
13,14.6806,1.2234,1.07762,0.00678,0.83383,0.76923,0.81989,0.57252,1.19595,1.3584,0.00669,6.32397e-05,6.32397e-05,0.0360632
14,15.6753,1.44439,1.31059,0.00801,0.83383,0.76923,0.81989,0.57252,1.19595,1.3584,0.00669,6.8112e-05,6.8112e-05,0.0310681
15,16.6307,1.5083,1.48494,0.00871,0.83383,0.76923,0.81989,0.57252,1.19595,1.3584,0.00669,7.29744e-05,7.29744e-05,0.026073
16,17.5699,1.36536,1.30791,0.00792,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,7.78269e-05,7.78269e-05,0.0210778
17,18.4629,1.45949,1.3992,0.00869,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,8.26694e-05,8.26694e-05,0.0160827
18,19.3594,1.2188,0.92144,0.00644,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,8.75021e-05,8.75021e-05,0.0110875
19,20.257,1.38409,1.16959,0.00756,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,9.23249e-05,9.23249e-05,0.00609232
20,21.3435,1.24996,1.292,0.00729,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,9.71378e-05,9.71378e-05,0.00109714
21,22.2466,1.37932,0.8738,0.00669,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,9.802e-05,9.802e-05,9.802e-05
22,23.1427,1.40452,1.52727,0.00892,0.79069,0.76923,0.80173,0.56191,1.22588,1.26591,0.00697,9.7921e-05,9.7921e-05,9.7921e-05
