epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.986849,2.14045,3.11397,0.00254,0.4664,0.48558,0.41212,0.20556,1.93475,2.02363,0.00247,4e-05,4e-05,0.09604
2,2.99637,2.65105,2.75009,0.00348,0.42427,0.48788,0.38721,0.19235,1.9562,2.01613,0.00252,8.99109e-05,8.99109e-05,0.0910899
3,4.03655,2.01324,2.37183,0.00232,0.41723,0.47399,0.37237,0.18382,1.96333,2.04205,0.00253,0.000139723,0.000139723,0.0861397
4,5.14748,2.91829,2.72084,0.00285,0.39231,0.46924,0.36336,0.18053,1.96703,2.06974,0.00256,0.000189436,0.000189436,0.0811894
5,6.27352,2.71565,3.45495,0.00321,0.3789,0.45189,0.35756,0.1761,1.98409,2.10118,0.0026,0.00023905,0.00023905,0.076239
6,7.41534,2.44978,2.68121,0.00271,0.3789,0.45189,0.35756,0.1761,1.98409,2.10118,0.0026,0.000288564,0.000288564,0.0712886
7,8.64487,2.57288,2.60476,0.00269,0.3789,0.45189,0.35756,0.1761,1.98409,2.10118,0.0026,0.00033798,0.00033798,0.066338
8,9.77749,3.12744,2.92158,0.00334,0.35999,0.43519,0.34723,0.16921,2.01065,2.14768,0.00265,0.000387297,0.000387297,0.0613873
9,10.8248,1.72115,2.52255,0.00197,0.35999,0.43519,0.34723,0.16921,2.01065,2.14768,0.00265,0.000436515,0.000436515,0.0564365
10,11.9281,2.39086,2.6147,0.00275,0.35999,0.43519,0.34723,0.16921,2.01065,2.14768,0.00265,0.000485634,0.000485634,0.0514856
11,13.0535,2.42802,2.723,0.00312,0.34703,0.42567,0.33355,0.16252,2.03381,2.18835,0.00271,0.000534654,0.000534654,0.0465347
12,14.1206,1.79192,2.66471,0.00176,0.34703,0.42567,0.33355,0.16252,2.03381,2.18835,0.00271,0.000583575,0.000583575,0.0415836
13,15.4144,3.49998,3.16191,0.00364,0.34703,0.42567,0.33355,0.16252,2.03381,2.18835,0.00271,0.000632397,0.000632397,0.0366324
14,16.5141,2.14533,3.32848,0.00233,0.34703,0.42567,0.33355,0.16252,2.03381,2.18835,0.00271,0.00068112,0.00068112,0.0316811
15,17.6081,1.54901,3.18,0.00238,0.34703,0.42567,0.33355,0.16252,2.03381,2.18835,0.00271,0.000729744,0.000729744,0.0267297
16,18.7281,1.74866,2.39748,0.00201,0.33469,0.38889,0.32703,0.15899,2.06583,2.22872,0.00278,0.000778268,0.000778268,0.0217783
17,19.8383,2.84481,2.86006,0.00305,0.33469,0.38889,0.32703,0.15899,2.06583,2.22872,0.00278,0.000826694,0.000826694,0.0168267
18,20.939,1.99742,3.14924,0.00221,0.33469,0.38889,0.32703,0.15899,2.06583,2.22872,0.00278,0.000875021,0.000875021,0.011875
19,22.1919,1.94459,2.47069,0.00254,0.33469,0.38889,0.32703,0.15899,2.06583,2.22872,0.00278,0.000923249,0.000923249,0.00692325
