epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.999172,2.12573,3.15036,0.00253,0.21247,0.77315,0.3509,0.18407,1.9393,2.46802,0.00254,4e-05,4e-05,0.09604
2,2.77596,2.53646,2.8813,0.0033,0.20881,0.76852,0.32359,0.16858,1.9596,2.45267,0.00257,8.99109e-05,8.99109e-05,0.0910899
3,3.80615,2.03079,2.47761,0.00237,0.20621,0.76852,0.31034,0.16092,1.95762,2.45716,0.00258,0.000139723,0.000139723,0.0861397
4,4.84117,2.65495,2.76646,0.00246,0.35608,0.35648,0.31187,0.15688,1.97251,2.26093,0.00257,0.000189436,0.000189436,0.0811894
5,5.85361,2.51313,3.32018,0.00292,0.3389,0.35125,0.30454,0.14994,1.98289,2.24419,0.00259,0.00023905,0.00023905,0.076239
6,6.85104,2.21874,2.66366,0.00241,0.3389,0.35125,0.30454,0.14994,1.98289,2.24419,0.00259,0.000288564,0.000288564,0.0712886
7,7.8466,2.33065,2.55739,0.00237,0.3389,0.35125,0.30454,0.14994,1.98289,2.24419,0.00259,0.00033798,0.00033798,0.066338
8,9.02548,2.81385,2.86711,0.00285,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000387297,0.000387297,0.0613873
9,9.94727,1.59901,2.55281,0.00175,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000436515,0.000436515,0.0564365
10,10.9352,2.2631,2.64755,0.00253,0.3157,0.35185,0.29929,0.14806,1.98738,2.26651,0.00259,0.000485634,0.000485634,0.0514856
11,11.9606,2.17635,2.65613,0.00269,0.30689,0.35648,0.29346,0.14381,1.99545,2.2828,0.00262,0.000534654,0.000534654,0.0465347
12,12.9317,1.6523,2.64719,0.00155,0.30689,0.35648,0.29346,0.14381,1.99545,2.2828,0.00262,0.000583575,0.000583575,0.0415836
13,14.0797,3.10744,3.18488,0.00299,0.30689,0.35648,0.29346,0.14381,1.99545,2.2828,0.00262,0.000632397,0.000632397,0.0366324
14,15.1307,2.02154,3.30234,0.00211,0.30689,0.35648,0.29346,0.14381,1.99545,2.2828,0.00262,0.00068112,0.00068112,0.0316811
15,16.0194,1.57648,3.23923,0.0024,0.30689,0.35648,0.29346,0.14381,1.99545,2.2828,0.00262,0.000729744,0.000729744,0.0267297
16,16.9052,1.72262,2.52016,0.0019,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.000778268,0.000778268,0.0217783
17,17.7934,2.62023,2.86182,0.00273,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.000826694,0.000826694,0.0168267
18,18.6656,1.79029,3.13394,0.00193,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.000875021,0.000875021,0.011875
19,19.6439,1.87902,2.54872,0.00241,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.000923249,0.000923249,0.00692325
20,20.7762,1.52441,2.91098,0.00204,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.000971378,0.000971378,0.00197138
21,21.7285,1.72767,2.78408,0.00197,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.0009802,0.0009802,0.0009802
22,22.7517,2.2065,2.71897,0.0029,0.30425,0.35633,0.2828,0.13849,1.99756,2.30246,0.00265,0.00097921,0.00097921,0.00097921
23,23.7851,2.35617,3.11864,0.00253,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097822,0.00097822,0.00097822
24,24.7366,1.63677,3.16953,0.00193,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097723,0.00097723,0.00097723
25,25.7643,2.02486,2.27338,0.00256,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097624,0.00097624,0.00097624
26,26.9006,2.36347,2.46398,0.00257,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097525,0.00097525,0.00097525
27,27.9328,2.58528,2.63534,0.00235,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097426,0.00097426,0.00097426
28,28.9493,2.17854,2.67518,0.00237,0.30167,0.36111,0.28806,0.14228,1.99986,2.28672,0.00266,0.00097327,0.00097327,0.00097327
29,29.9558,2.23048,2.35081,0.00258,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.00097228,0.00097228,0.00097228
30,30.9716,2.14195,2.43482,0.00225,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.00097129,0.00097129,0.00097129
31,31.965,1.9782,2.48567,0.0024,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.0009703,0.0009703,0.0009703
32,33.113,2.25205,2.65357,0.0027,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.00096931,0.00096931,0.00096931
33,34.0999,2.0398,2.38586,0.00225,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.00096832,0.00096832,0.00096832
34,35.0534,1.50143,3.28502,0.0019,0.30837,0.39815,0.30101,0.14535,1.9801,2.22866,0.00261,0.00096733,0.00096733,0.00096733
35,36.0743,2.38889,2.54321,0.00271,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096634,0.00096634,0.00096634
36,37.0186,1.63993,2.22284,0.0022,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096535,0.00096535,0.00096535
37,38.0053,2.53467,2.65673,0.00247,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096436,0.00096436,0.00096436
38,38.9812,2.60066,2.72272,0.00255,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096337,0.00096337,0.00096337
39,40.1389,2.63487,2.90717,0.00279,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096238,0.00096238,0.00096238
40,41.1131,1.74342,2.09556,0.0022,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.00096139,0.00096139,0.00096139
41,42.1083,1.89291,2.21636,0.00251,0.31938,0.4213,0.30365,0.14755,1.98081,2.19822,0.00261,0.0009604,0.0009604,0.0009604
42,43.1251,2.18938,2.33867,0.00321,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095941,0.00095941,0.00095941
43,44.1576,2.28858,2.58043,0.00257,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095842,0.00095842,0.00095842
44,45.305,1.90223,2.51601,0.00266,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095743,0.00095743,0.00095743
45,46.2732,1.7057,2.63241,0.00167,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095644,0.00095644,0.00095644
46,47.3097,2.31735,2.51214,0.0025,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095545,0.00095545,0.00095545
47,48.3184,2.33522,2.34992,0.00232,0.34686,0.48611,0.30843,0.14876,1.97007,2.14968,0.0026,0.00095446,0.00095446,0.00095446
48,49.3095,1.61227,3.62924,0.00188,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00095347,0.00095347,0.00095347
49,50.2997,2.64407,2.17779,0.00269,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00095248,0.00095248,0.00095248
50,51.2915,2.14889,2.22043,0.00276,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00095149,0.00095149,0.00095149
51,52.4378,1.65649,2.80609,0.00193,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.0009505,0.0009505,0.0009505
52,53.4391,1.84123,2.61747,0.00187,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00094951,0.00094951,0.00094951
53,54.447,2.09338,2.86646,0.00236,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00094852,0.00094852,0.00094852
54,55.4707,2.14102,2.63424,0.0023,0.34285,0.50926,0.31182,0.15089,1.97932,2.11962,0.00259,0.00094753,0.00094753,0.00094753
55,56.4532,1.75006,2.99713,0.00194,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094654,0.00094654,0.00094654
56,57.4524,2.16625,2.78888,0.0027,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094555,0.00094555,0.00094555
57,58.6094,2.24633,2.50664,0.00264,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094456,0.00094456,0.00094456
58,59.619,1.85771,2.32366,0.00241,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094357,0.00094357,0.00094357
59,60.6185,1.905,2.31085,0.00187,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094258,0.00094258,0.00094258
60,61.5806,2.2053,3.09887,0.00242,0.34065,0.52862,0.31647,0.15267,1.97441,2.07987,0.00257,0.00094159,0.00094159,0.00094159
61,62.6165,2.06667,2.21448,0.00273,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.0009406,0.0009406,0.0009406
62,63.5977,1.72675,3.27857,0.00213,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.00093961,0.00093961,0.00093961
63,64.723,2.13796,2.46341,0.00264,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.00093862,0.00093862,0.00093862
64,65.6794,1.58218,3.72397,0.00209,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.00093763,0.00093763,0.00093763
65,66.6785,1.74807,2.17342,0.00251,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.00093664,0.00093664,0.00093664
66,67.6829,2.55888,2.46982,0.00263,0.34133,0.5463,0.31724,0.15261,1.96569,2.03789,0.00255,0.00093565,0.00093565,0.00093565
67,68.7073,2.12548,2.67179,0.00276,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00093466,0.00093466,0.00093466
68,69.6686,1.71418,2.89892,0.00217,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00093367,0.00093367,0.00093367
69,70.8036,2.07837,2.64617,0.00249,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00093268,0.00093268,0.00093268
70,71.7735,1.49968,2.42858,0.00177,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00093169,0.00093169,0.00093169
71,72.7439,1.80414,2.10709,0.00168,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.0009307,0.0009307,0.0009307
72,73.8033,1.85917,2.21672,0.00215,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00092971,0.00092971,0.00092971
73,74.7633,1.57032,2.58538,0.00194,0.33945,0.55093,0.32149,0.15416,1.95729,1.99833,0.00252,0.00092872,0.00092872,0.00092872
74,75.7438,1.42226,2.99201,0.00223,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092773,0.00092773,0.00092773
75,76.734,2.44017,2.76844,0.00253,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092674,0.00092674,0.00092674
76,77.9236,2.19323,2.23146,0.00245,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092575,0.00092575,0.00092575
77,78.9533,2.03527,1.97838,0.00257,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092476,0.00092476,0.00092476
78,79.9021,1.72528,2.45251,0.0022,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092377,0.00092377,0.00092377
79,80.9071,1.94689,2.03691,0.00226,0.34562,0.55018,0.32364,0.15521,1.95314,1.95945,0.00253,0.00092278,0.00092278,0.00092278
80,81.9295,2.22887,2.60374,0.00297,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.00092179,0.00092179,0.00092179
81,82.9118,1.65545,2.53547,0.00162,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.0009208,0.0009208,0.0009208
82,84.0643,2.10259,1.8834,0.00244,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.00091981,0.00091981,0.00091981
83,85.0468,2.04825,2.34475,0.00246,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.00091882,0.00091882,0.00091882
84,86.0649,2.03334,1.93828,0.00216,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.00091783,0.00091783,0.00091783
85,87.0927,2.30039,2.77078,0.00254,0.3461,0.5463,0.32462,0.15465,1.96326,1.93085,0.00254,0.00091684,0.00091684,0.00091684
