epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.06178,3.67112,4.50018,0.00325,0.0181,0.04255,0.01005,0.00697,3.77949,5.31292,0.00438,4e-05,4e-05,0.09604
2,2.12574,3.18327,5.32351,0.00289,0.0186,0.04255,0.01021,0.00684,3.72784,5.32588,0.00425,8.99109e-05,8.99109e-05,0.0910899
3,3.13547,3.41206,4.66967,0.00286,0.01835,0.04255,0.01019,0.00704,3.652,5.39431,0.00405,0.000139723,0.000139723,0.0861397
4,4.3922,3.44986,5.20872,0.00299,0.0186,0.04255,0.01039,0.00717,3.59562,5.41236,0.00385,0.000189436,0.000189436,0.0811894
5,5.51316,2.70831,4.52946,0.00225,0.02944,0.29787,0.02736,0.00747,3.18804,4.20781,0.00274,0.00023905,0.00023905,0.076239
6,6.70466,2.98443,4.47584,0.00205,0.02944,0.29787,0.02736,0.00747,3.18804,4.20781,0.00274,0.000288564,0.000288564,0.0712886
7,7.85376,3.11018,5.09438,0.00235,0.02944,0.29787,0.02736,0.00747,3.18804,4.20781,0.00274,0.00033798,0.00033798,0.066338
8,9.02557,3.44596,4.09879,0.00262,0.07625,0.06383,0.03219,0.00684,3.29502,3.53911,0.00255,0.000387297,0.000387297,0.0613873
9,10.1314,3.06525,4.21873,0.0019,0.07625,0.06383,0.03219,0.00684,3.29502,3.53911,0.00255,0.000436515,0.000436515,0.0564365
10,11.3702,3.44531,4.30229,0.00251,0.07625,0.06383,0.03219,0.00684,3.29502,3.53911,0.00255,0.000485634,0.000485634,0.0514856
11,12.4563,3.64925,3.93504,0.00253,0.09616,0.11702,0.03829,0.00821,3.33405,3.18661,0.00255,0.000534654,0.000534654,0.0465347
12,13.5534,3.06397,3.85816,0.00234,0.09616,0.11702,0.03829,0.00821,3.33405,3.18661,0.00255,0.000583575,0.000583575,0.0415836
13,14.671,3.15893,3.58229,0.00199,0.09616,0.11702,0.03829,0.00821,3.33405,3.18661,0.00255,0.000632397,0.000632397,0.0366324
14,15.78,3.17061,3.06063,0.00244,0.09616,0.11702,0.03829,0.00821,3.33405,3.18661,0.00255,0.00068112,0.00068112,0.0316811
15,16.9916,3.07686,3.74007,0.00192,0.09616,0.11702,0.03829,0.00821,3.33405,3.18661,0.00255,0.000729744,0.000729744,0.0267297
16,18.0963,3.38807,3.6862,0.00234,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.000778268,0.000778268,0.0217783
17,19.1917,2.53565,3.16786,0.00177,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.000826694,0.000826694,0.0168267
18,20.2807,3.50511,3.82702,0.0022,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.000875021,0.000875021,0.011875
19,21.3719,3.81663,4.14535,0.00243,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.000923249,0.000923249,0.00692325
20,22.4436,3.03757,3.37783,0.00204,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.000971378,0.000971378,0.00197138
21,23.7357,2.85083,3.09533,0.00188,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.0009802,0.0009802,0.0009802
22,24.8578,3.22059,3.5817,0.00209,0.11004,0.14894,0.04856,0.01218,3.16146,3.0302,0.0024,0.00097921,0.00097921,0.00097921
23,26.0346,3.04652,3.34541,0.00203,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097822,0.00097822,0.00097822
24,27.1987,3.1471,2.86091,0.00208,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097723,0.00097723,0.00097723
25,28.304,3.19391,3.38086,0.00212,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097624,0.00097624,0.00097624
26,29.4524,2.52624,2.79816,0.00209,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097525,0.00097525,0.00097525
27,30.6762,3.46007,3.17044,0.00244,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097426,0.00097426,0.00097426
28,31.8004,3.40397,3.51574,0.00231,0.13503,0.17021,0.05714,0.01573,3.06934,2.92364,0.00233,0.00097327,0.00097327,0.00097327
29,32.9267,3.29794,3.49483,0.00243,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.00097228,0.00097228,0.00097228
30,34.0261,2.97687,2.44245,0.00221,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.00097129,0.00097129,0.00097129
31,35.1087,2.84628,2.92368,0.00189,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.0009703,0.0009703,0.0009703
32,36.306,2.51071,2.68748,0.00171,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.00096931,0.00096931,0.00096931
33,37.4966,2.64301,2.86884,0.00165,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.00096832,0.00096832,0.00096832
34,38.5764,2.91873,2.91813,0.00203,0.14289,0.2234,0.06596,0.01841,3.03802,2.86197,0.0023,0.00096733,0.00096733,0.00096733
35,39.6963,2.78646,2.95207,0.00171,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096634,0.00096634,0.00096634
36,40.8058,2.32873,2.6645,0.00143,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096535,0.00096535,0.00096535
37,41.9371,2.95231,2.80657,0.00199,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096436,0.00096436,0.00096436
38,43.182,3.28778,2.97316,0.00211,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096337,0.00096337,0.00096337
39,44.3167,2.84367,3.02185,0.00187,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096238,0.00096238,0.00096238
40,45.3996,3.16967,3.2115,0.00199,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.00096139,0.00096139,0.00096139
41,46.4994,3.38696,3.62547,0.00232,0.15664,0.20213,0.06887,0.02116,2.96235,2.93129,0.00228,0.0009604,0.0009604,0.0009604
42,47.682,3.25672,3.07272,0.00215,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095941,0.00095941,0.00095941
43,48.884,2.63458,2.98747,0.00184,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095842,0.00095842,0.00095842
44,49.9474,2.72009,3.07625,0.00202,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095743,0.00095743,0.00095743
45,51.0653,3.19764,3.09853,0.00238,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095644,0.00095644,0.00095644
46,52.2112,2.8663,3.54483,0.00182,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095545,0.00095545,0.00095545
47,53.334,2.48388,2.7634,0.00185,0.18187,0.21277,0.07026,0.02306,2.94598,3.05328,0.00224,0.00095446,0.00095446,0.00095446
48,54.495,2.93139,2.73777,0.00191,0.1897,0.21277,0.07119,0.02487,2.90913,3.08551,0.00225,0.00095347,0.00095347,0.00095347
49,55.7222,2.99668,3.06717,0.0018,0.1897,0.21277,0.07119,0.02487,2.90913,3.08551,0.00225,0.00095248,0.00095248,0.00095248
50,56.7973,3.05257,3.55304,0.00191,0.1897,0.21277,0.07119,0.02487,2.90913,3.08551,0.00225,0.00095149,0.00095149,0.00095149
51,57.8765,2.5634,2.40008,0.00177,0.1897,0.21277,0.07119,0.02487,2.90913,3.08551,0.00225,0.0009505,0.0009505,0.0009505
52,58.941,2.96485,3.19929,0.00201,0.1897,0.21277,0.07119,0.02487,2.90913,3.08551,0.00225,0.00094951,0.00094951,0.00094951
