epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.05579,2.13882,3.10322,0.00255,0.46656,0.48611,0.41328,0.20612,1.93986,2.01183,0.00248,4e-06,4e-06,0.096004
2,3.24306,2.66538,2.74256,0.00349,0.42807,0.49074,0.39073,0.19397,1.94629,2.0301,0.00251,8.99109e-06,8.99109e-06,0.091009
3,4.34265,2.0135,2.34014,0.00233,0.41838,0.47685,0.37574,0.18634,1.95806,2.04188,0.00253,1.39723e-05,1.39723e-05,0.086014
4,5.47943,2.93916,2.71271,0.00286,0.39967,0.47773,0.36665,0.18178,1.96679,2.06168,0.00256,1.89436e-05,1.89436e-05,0.0810189
5,6.64876,2.71929,3.48199,0.00321,0.37523,0.45833,0.35971,0.177,1.98276,2.08701,0.0026,2.3905e-05,2.3905e-05,0.0760239
6,7.80268,2.46304,2.64904,0.00273,0.37523,0.45833,0.35971,0.177,1.98276,2.08701,0.0026,2.88565e-05,2.88565e-05,0.0710289
7,9.06088,2.58658,2.58154,0.0027,0.37523,0.45833,0.35971,0.177,1.98276,2.08701,0.0026,3.3798e-05,3.3798e-05,0.0660338
8,10.2544,3.14679,2.9403,0.00334,0.36859,0.45944,0.34694,0.16914,2.01512,2.12214,0.00266,3.87297e-05,3.87297e-05,0.0610387
9,11.3552,1.72884,2.51373,0.00198,0.36859,0.45944,0.34694,0.16914,2.01512,2.12214,0.00266,4.36515e-05,4.36515e-05,0.0560437
10,12.4726,2.38613,2.60012,0.00274,0.36859,0.45944,0.34694,0.16914,2.01512,2.12214,0.00266,4.85634e-05,4.85634e-05,0.0510486
11,13.5577,2.42156,2.67286,0.00311,0.3644,0.46185,0.33533,0.16216,2.0411,2.16234,0.00272,5.34654e-05,5.34654e-05,0.0460535
12,14.653,1.78771,2.68814,0.00176,0.3644,0.46185,0.33533,0.16216,2.0411,2.16234,0.00272,5.83575e-05,5.83575e-05,0.0410584
13,15.9451,3.4986,3.147,0.00363,0.3644,0.46185,0.33533,0.16216,2.0411,2.16234,0.00272,6.32397e-05,6.32397e-05,0.0360632
14,17.0686,2.14619,3.31719,0.00233,0.3644,0.46185,0.33533,0.16216,2.0411,2.16234,0.00272,6.8112e-05,6.8112e-05,0.0310681
15,18.0879,1.55368,3.22109,0.00238,0.3644,0.46185,0.33533,0.16216,2.0411,2.16234,0.00272,7.29744e-05,7.29744e-05,0.026073
16,19.2032,1.75024,2.40556,0.00201,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,7.78269e-05,7.78269e-05,0.0210778
17,20.3727,2.85058,2.80998,0.00306,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,8.26694e-05,8.26694e-05,0.0160827
18,21.5885,2.0005,3.2194,0.00221,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,8.75021e-05,8.75021e-05,0.0110875
19,22.7277,1.94574,2.44388,0.00255,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,9.23249e-05,9.23249e-05,0.00609232
20,23.8431,1.48758,2.76844,0.00202,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,9.71378e-05,9.71378e-05,0.00109714
21,24.9225,1.77168,2.82857,0.00208,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,9.802e-05,9.802e-05,9.802e-05
22,26.0581,2.45442,2.6182,0.00339,0.34701,0.4213,0.32776,0.1592,2.06336,2.21057,0.00278,9.7921e-05,9.7921e-05,9.7921e-05
23,27.2133,2.58116,3.11726,0.00289,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7822e-05,9.7822e-05,9.7822e-05
24,28.4676,1.77027,3.17415,0.00215,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7723e-05,9.7723e-05,9.7723e-05
25,29.5672,2.01965,2.1461,0.0026,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7624e-05,9.7624e-05,9.7624e-05
26,30.7056,2.63462,2.45735,0.00285,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7525e-05,9.7525e-05,9.7525e-05
27,31.7985,2.81261,2.61807,0.00274,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7426e-05,9.7426e-05,9.7426e-05
28,32.931,2.31829,2.64616,0.00257,0.35014,0.43056,0.32723,0.1594,2.08008,2.21973,0.00281,9.7327e-05,9.7327e-05,9.7327e-05
29,34.242,2.33249,2.30054,0.00274,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.7228e-05,9.7228e-05,9.7228e-05
30,35.3445,2.30237,2.5347,0.00246,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.7129e-05,9.7129e-05,9.7129e-05
31,36.4494,2.13354,2.43114,0.00269,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.703e-05,9.703e-05,9.703e-05
32,37.5613,2.5119,2.64406,0.00314,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.6931e-05,9.6931e-05,9.6931e-05
33,38.6853,2.2296,2.40946,0.0025,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.6832e-05,9.6832e-05,9.6832e-05
34,39.793,1.49256,3.04657,0.00192,0.35647,0.43596,0.33588,0.16281,2.09587,2.17601,0.00283,9.6733e-05,9.6733e-05,9.6733e-05
35,41.0955,2.61368,2.66347,0.00305,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6634e-05,9.6634e-05,9.6634e-05
36,42.1602,1.72997,2.11232,0.00236,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6535e-05,9.6535e-05,9.6535e-05
37,43.275,2.84606,2.76578,0.00293,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6436e-05,9.6436e-05,9.6436e-05
38,44.3981,2.91723,2.73089,0.00301,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6337e-05,9.6337e-05,9.6337e-05
39,45.4888,2.8153,2.99051,0.00313,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6238e-05,9.6238e-05,9.6238e-05
40,46.7805,1.82192,2.03166,0.00236,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.6139e-05,9.6139e-05,9.6139e-05
41,47.9067,2.01061,2.17235,0.00269,0.3604,0.44907,0.34272,0.16642,2.09069,2.14323,0.00283,9.604e-05,9.604e-05,9.604e-05
42,49.0606,2.33815,2.31979,0.00348,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5941e-05,9.5941e-05,9.5941e-05
43,50.274,2.50223,2.5652,0.00292,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5842e-05,9.5842e-05,9.5842e-05
44,51.3951,1.99013,2.48193,0.00276,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5743e-05,9.5743e-05,9.5743e-05
45,52.4855,1.94166,2.44901,0.00203,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5644e-05,9.5644e-05,9.5644e-05
46,53.7591,2.68679,2.64886,0.003,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5545e-05,9.5545e-05,9.5545e-05
47,54.8942,2.78329,2.28002,0.00297,0.36221,0.44434,0.3448,0.16766,2.08855,2.15111,0.00282,9.5446e-05,9.5446e-05,9.5446e-05
48,56.0217,1.82289,3.38541,0.00224,0.36148,0.44555,0.3483,0.16882,2.09003,2.14622,0.00282,9.5347e-05,9.5347e-05,9.5347e-05
49,57.1208,2.83418,2.39206,0.00303,0.36148,0.44555,0.3483,0.16882,2.09003,2.14622,0.00282,9.5248e-05,9.5248e-05,9.5248e-05
50,58.2397,2.17479,2.1813,0.00285,0.36148,0.44555,0.3483,0.16882,2.09003,2.14622,0.00282,9.5149e-05,9.5149e-05,9.5149e-05
51,59.4887,1.78047,2.71073,0.00214,0.36148,0.44555,0.3483,0.16882,2.09003,2.14622,0.00282,9.505e-05,9.505e-05,9.505e-05
52,60.5206,2.15973,2.49429,0.00235,0.36148,0.44555,0.3483,0.16882,2.09003,2.14622,0.00282,9.4951e-05,9.4951e-05,9.4951e-05
