epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.0598,1.27011,0.93161,0.00433,0.71393,0.89091,0.86614,0.54331,1.34332,0.89363,0.00738,0.0001,0.0001,0.0981
2,30.8777,1.31134,1.88468,0.00775,0.71766,0.87814,0.87283,0.55766,1.32045,0.94094,0.00721,0.000249753,0.000249753,0.0952498
3,31.9601,1.49867,0.93779,0.00665,0.88592,0.70606,0.8695,0.57328,1.27949,0.97648,0.00694,0.000399208,0.000399208,0.0923992
4,32.886,1.3912,1.43234,0.00766,0.70865,0.84028,0.86028,0.58358,1.18603,1.55514,0.0065,0.000548366,0.000548366,0.0895484
5,33.7325,1.09738,0.52365,0.0043,0.70865,0.84028,0.86028,0.58358,1.18603,1.55514,0.0065,0.000697228,0.000697228,0.0866972
6,34.6226,1.5233,1.17592,0.00697,0.84274,0.7795,0.85815,0.59222,1.14001,2.69572,0.00613,0.000845792,0.000845792,0.0838458
7,35.4895,0.91032,0.56565,0.00389,0.84274,0.7795,0.85815,0.59222,1.14001,2.69572,0.00613,0.00099406,0.00099406,0.0809941
8,36.4923,1.14744,0.95534,0.00575,0.84274,0.7795,0.85815,0.59222,1.14001,2.69572,0.00613,0.00114203,0.00114203,0.078142
9,37.3679,1.36221,1.02493,0.00684,0.79822,0.78182,0.85047,0.57547,1.16015,2.88798,0.00651,0.0012897,0.0012897,0.0752897
10,38.1752,1.24915,1.13914,0.00631,0.79822,0.78182,0.85047,0.57547,1.16015,2.88798,0.00651,0.00143708,0.00143708,0.0724371
11,38.9788,1.3649,1.03296,0.00793,0.79822,0.78182,0.85047,0.57547,1.16015,2.88798,0.00651,0.00158416,0.00158416,0.0695842
12,39.7945,1.26757,1.09883,0.00672,0.79822,0.78182,0.85047,0.57547,1.16015,2.88798,0.00651,0.00173094,0.00173094,0.0667309
13,40.7574,1.35524,0.85963,0.00704,0.81844,0.76364,0.85461,0.59658,1.09975,2.37466,0.0061,0.00187743,0.00187743,0.0638774
14,41.6027,1.31365,0.79148,0.00705,0.81844,0.76364,0.85461,0.59658,1.09975,2.37466,0.0061,0.00202362,0.00202362,0.0610236
