epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.973179,2.71918,4.6741,0.00217,0.01878,0.04255,0.01042,0.00723,3.76524,5.32244,0.00437,0.0004,0.0004,0.0964
2,1.91287,2.07521,3.75896,0.00184,0.01914,0.04255,0.01054,0.00731,3.72942,5.32901,0.00421,0.000899109,0.000899109,0.0918991
3,2.86734,2.88588,4.76325,0.00248,0.01852,0.04255,0.01025,0.00684,3.64557,5.39967,0.004,0.00139723,0.00139723,0.0873972
4,3.77545,3.60873,5.02655,0.00333,0.01961,0.04255,0.01093,0.00755,3.55963,5.41312,0.0038,0.00189436,0.00189436,0.0828944
5,4.9339,3.35457,4.99399,0.0029,0.09442,0.11702,0.04927,0.00984,3.15775,3.70141,0.00244,0.0023905,0.0023905,0.0783905
6,6.0033,3.28807,3.78737,0.00227,0.09442,0.11702,0.04927,0.00984,3.15775,3.70141,0.00244,0.00288564,0.00288564,0.0738856
7,7.04899,3.56299,3.80715,0.00257,0.09442,0.11702,0.04927,0.00984,3.15775,3.70141,0.00244,0.0033798,0.0033798,0.0693798
8,8.14179,3.31206,3.27366,0.0023,0.1353,0.26596,0.0829,0.02262,3.1145,5.11403,0.00231,0.00387297,0.00387297,0.064873
9,9.20655,3.04513,3.34959,0.00187,0.1353,0.26596,0.0829,0.02262,3.1145,5.11403,0.00231,0.00436515,0.00436515,0.0603652
10,10.342,2.96317,3.4569,0.00195,0.1353,0.26596,0.0829,0.02262,3.1145,5.11403,0.00231,0.00485634,0.00485634,0.0558563
11,11.6508,2.82782,2.90165,0.00196,0.15675,0.24128,0.08772,0.031,2.88057,10.9161,0.00221,0.00534654,0.00534654,0.0513465
12,12.772,3.03946,2.89318,0.00211,0.15675,0.24128,0.08772,0.031,2.88057,10.9161,0.00221,0.00583575,0.00583575,0.0468357
13,13.8813,2.66105,2.98767,0.0018,0.15675,0.24128,0.08772,0.031,2.88057,10.9161,0.00221,0.00632397,0.00632397,0.042324
14,14.9492,3.16393,3.36978,0.00227,0.15675,0.24128,0.08772,0.031,2.88057,10.9161,0.00221,0.0068112,0.0068112,0.0378112
15,16.0832,2.59092,3.15364,0.00186,0.15675,0.24128,0.08772,0.031,2.88057,10.9161,0.00221,0.00729744,0.00729744,0.0332974
16,17.3192,3.03456,3.84592,0.002,0.15854,0.15957,0.06046,0.02711,2.99212,5.09058,0.00246,0.00778268,0.00778268,0.0287827
17,18.41,3.79592,3.26896,0.00272,0.15854,0.15957,0.06046,0.02711,2.99212,5.09058,0.00246,0.00826694,0.00826694,0.0242669
18,19.5174,3.55953,2.89635,0.00248,0.15854,0.15957,0.06046,0.02711,2.99212,5.09058,0.00246,0.00875021,0.00875021,0.0197502
19,20.6409,2.97204,2.6387,0.00211,0.15854,0.15957,0.06046,0.02711,2.99212,5.09058,0.00246,0.00923249,0.00923249,0.0152325
